userId,movieId,rating,predicted,rating_binary_k_1,rating_q_k_1,rating_binary_k_2,rating_q_k_2,rating_binary_k_3,rating_q_k_3,rating_binary_k_4,rating_q_k_4,rating_binary_k_5,rating_q_k_5,rating_binary_k_6,rating_q_k_6,rating_binary_k_7,rating_q_k_7,rating_binary_k_8,rating_q_k_8,rating_binary_k_9,rating_q_k_9,rating_binary_k_10,rating_q_k_10
141,500,3.0,3.354802911257014,3.5,3.0,4.0,3.5,4.0,2.0,2.5,3.5,3.5,3.5,4.0,4.0,3.0,,2.0,,3.5,,2.0,
177,235,3.0,3.626189735505748,5.0,4.0,3.0,3.0,3.5,4.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,2.5,4.5,3.0,2.5,3.0,4.5,4.0
179,231,3.0,3.1550479436127663,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
182,610,3.0,3.134015790199544,4.5,2.5,5.0,3.5,3.5,3.5,3.0,4.5,4.0,4.5,3.5,4.0,3.5,4.5,3.5,3.0,4.0,4.5,3.5,3.5
208,457,3.0,2.525409456434518,4.0,2.0,2.0,4.0,2.0,,4.0,,,,,,,,,,,,,
235,515,3.0,4.296949461811367,4.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
274,594,3.0,3.2217603069425063,4.0,4.0,3.5,3.5,4.5,4.0,4.0,3.5,3.5,4.0,2.5,3.0,3.5,3.5,2.0,3.5,3.5,3.0,4.0,4.5
293,1,3.0,3.064714833566479,2.0,3.0,2.0,,3.0,,4.0,,,,,,,,,,,,,
298,110,3.0,3.430717451616378,4.0,3.5,4.0,4.0,3.5,2.0,2.0,2.5,3.0,2.0,4.0,4.0,3.0,3.5,2.5,,2.5,,3.5,
304,153,3.0,4.04981169789486,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,5.0
307,357,3.0,2.013039219187278,4.5,2.0,4.0,3.5,4.5,3.0,3.5,4.0,2.5,1.5,2.5,3.5,2.0,4.0,3.0,4.5,2.5,3.0,3.5,3.0
323,376,3.0,3.4144880977601293,3.5,4.5,4.5,3.5,3.0,3.5,3.5,2.5,5.0,2.5,3.5,3.5,2.5,3.5,3.5,3.0,4.0,3.5,4.5,3.5
356,168,3.0,3.75906956736136,4.5,3.0,3.0,3.5,3.5,4.5,4.0,3.0,4.5,,2.5,,3.0,,4.5,,3.5,,3.5,
373,344,3.0,2.255644633091452,4.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0
391,349,3.0,1.897763433270096,2.0,3.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,
411,50,3.0,3.4384947988676933,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0
444,592,3.0,3.954212395340096,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,,5.0,,4.0,,3.0,
448,104,3.0,2.889268306226433,5.0,4.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0,3.5,4.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0
541,196,3.0,3.0836593141807467,4.0,2.0,4.0,5.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0
560,1,3.0,3.7396432031893214,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,2.5,2.5,4.0,4.0,3.5,4.0,3.5,,3.5,,4.0,
600,39,3.0,3.049894615778003,3.0,2.5,4.0,3.5,3.5,2.5,4.5,3.0,3.0,3.0,2.5,3.0,2.5,4.5,2.5,2.0,2.0,1.0,3.0,4.0
604,153,3.0,3.610777696538238,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0
604,420,3.0,3.1380724302154466,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0
607,11,3.0,4.18534680019884,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,,5.0,,4.0,
607,260,3.0,3.154750576692035,4.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,,5.0,,5.0,
29,296,3.5,3.460921549170467,4.5,3.5,3.5,,4.5,,4.0,,,,,,,,,,,,,
66,555,3.5,3.9108019426333778,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.5,4.5,5.0,3.0,5.0,4.0,4.5,,4.0,,5.0,
68,380,3.5,1.836412134750422,3.5,3.5,3.0,4.5,4.5,3.5,3.5,3.5,3.0,4.5,2.0,3.0,3.5,4.5,1.0,1.5,2.5,2.0,2.0,3.5
91,553,3.5,2.1039282692871533,5.0,4.0,4.5,2.0,3.0,4.0,4.0,4.5,3.5,3.5,4.5,4.5,3.5,3.0,3.0,4.0,2.0,2.0,2.0,2.0
103,344,3.5,2.9791076194664163,5.0,4.0,4.0,4.0,3.5,3.5,5.0,3.5,5.0,4.0,5.0,4.0,5.0,5.0,4.5,5.0,3.5,4.5,3.5,4.5
129,541,3.5,2.431275040583821,4.0,3.5,3.5,3.5,3.5,,4.0,,3.5,,3.5,,4.0,,3.5,,3.5,,3.5,
144,1,3.5,3.898604582269771,4.0,4.0,4.5,3.0,4.0,4.0,3.0,3.5,3.5,4.5,3.0,4.5,4.0,3.0,3.5,4.5,4.0,3.0,2.0,
144,592,3.5,3.117192098317211,4.5,3.0,4.0,3.5,3.0,3.0,3.5,4.5,4.0,4.5,3.0,4.5,4.5,3.0,4.0,4.0,3.0,4.0,4.5,
233,364,3.5,3.5135153449073515,3.0,4.0,3.0,2.0,3.5,3.0,4.0,3.5,4.0,3.0,3.0,,2.0,,5.0,,4.0,,3.5,
239,587,3.5,3.831226360532646,4.5,4.0,4.5,4.0,3.5,3.5,4.0,3.5,4.5,3.5,3.5,5.0,4.5,4.5,4.0,4.5,3.5,5.0,5.0,4.5
246,356,3.5,3.642235290874905,4.5,4.5,3.5,4.5,5.0,,4.0,,4.0,,5.0,,5.0,,5.0,,4.5,,3.0,
274,23,3.5,4.1156176535283135,4.0,4.0,4.0,4.0,3.0,3.5,4.0,3.5,4.0,4.0,3.5,4.5,4.5,4.0,3.5,3.5,3.5,3.5,4.0,3.5
274,93,3.5,3.880570538346549,3.0,4.0,4.5,4.5,3.5,4.0,4.0,2.0,3.5,4.0,3.5,3.5,3.0,3.5,4.0,2.5,2.0,3.5,3.0,4.0
286,597,3.5,3.0840647598760285,4.5,3.0,3.5,3.0,5.0,5.0,3.0,5.0,5.0,3.5,3.0,,5.0,,4.0,,4.0,,5.0,
288,111,3.5,2.8615199729512684,5.0,3.5,1.0,4.0,2.0,5.0,3.5,1.0,3.0,4.0,4.5,4.5,3.0,4.0,4.0,3.0,3.5,3.5,3.0,2.0
307,266,3.5,3.613882286537717,4.5,2.0,4.0,3.5,3.5,2.0,4.5,2.5,4.0,4.5,1.5,4.0,3.5,2.0,4.5,4.5,2.0,3.5,2.0,3.0
330,111,3.5,3.746154111669757,3.5,5.0,4.5,3.5,4.0,0.5,3.0,4.0,0.5,3.0,2.5,3.0,4.0,3.0,5.0,3.0,5.0,4.5,2.0,3.5
330,454,3.5,2.93588386352892,3.5,5.0,4.0,3.5,3.0,3.0,5.0,3.0,3.5,4.0,4.5,3.0,3.0,0.5,3.5,3.0,4.0,4.5,4.0,3.5
332,16,3.5,3.942771566048034,4.5,4.0,3.5,4.0,2.0,4.0,4.0,3.5,3.5,3.5,3.5,4.0,3.5,,4.0,,4.0,,4.0,
334,104,3.5,3.1744053223743567,3.5,3.5,3.5,2.0,3.5,3.5,4.0,,4.0,,4.0,,3.5,,2.0,,3.0,,3.0,
354,10,3.5,3.9818569305738105,4.0,4.5,4.0,3.5,4.5,4.5,4.0,4.0,4.0,4.0,3.5,4.0,4.5,,3.5,,4.0,,4.0,
354,34,3.5,4.080910525776597,4.5,4.5,4.0,4.5,4.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,,3.5,,4.0,,4.0,
419,480,3.5,3.559128846751288,4.0,4.0,3.5,4.0,3.0,4.0,3.0,4.0,4.0,3.5,5.0,,4.5,,4.0,,0.5,,5.0,
425,480,3.5,3.646430189144272,3.5,3.0,3.0,4.5,3.0,2.5,4.0,4.5,2.5,3.5,3.5,3.5,3.5,3.0,3.5,3.0,3.5,3.0,4.0,4.0
434,34,3.5,3.9668881664002713,4.0,3.0,5.0,4.5,4.5,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.5,5.0,,2.5,
454,111,3.5,2.6342174531681213,3.0,3.0,4.0,,,,,,,,,,,,,,,,,
480,377,3.5,2.138537757030989,4.0,3.0,2.5,3.0,1.0,2.5,5.0,4.0,1.0,3.5,4.0,3.5,3.0,3.5,3.0,4.5,5.0,4.0,1.0,2.5
503,441,3.5,2.5712903142547296,5.0,,4.0,,3.5,,4.5,,3.0,,3.5,,3.5,,4.0,,4.0,,,
522,480,3.5,3.614567877553639,3.0,3.0,4.5,4.0,5.0,4.5,5.0,4.5,4.5,3.0,4.0,,4.0,,1.0,,3.0,,5.0,
525,377,3.5,2.303281767200662,3.5,3.0,4.0,4.0,4.5,3.0,3.5,3.5,3.0,3.5,3.5,4.0,4.0,4.5,4.0,3.5,3.5,,3.0,
590,10,3.5,3.610158811683564,3.0,3.0,5.0,2.5,3.0,3.5,2.0,4.0,4.5,3.0,3.0,2.0,3.5,3.5,4.5,4.0,2.0,4.5,2.0,4.5
599,610,3.5,2.675748240902638,3.0,3.5,1.5,3.5,4.0,3.0,2.0,2.5,2.5,2.5,2.0,1.5,3.0,4.0,3.0,1.5,3.5,3.5,5.0,2.5
608,188,3.5,1.7779884861854325,4.5,3.0,0.5,4.5,0.5,3.0,2.0,3.0,3.0,4.0,2.5,4.5,3.5,0.5,2.5,4.5,4.0,3.5,2.5,2.0
610,367,3.5,3.545681678917596,4.5,5.0,3.0,4.5,4.5,3.5,2.0,3.0,5.0,4.0,4.5,4.5,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0
14,553,4.0,2.0962876071760963,5.0,2.0,3.0,5.0,1.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,,4.0,,2.0,,3.0,
56,493,4.0,3.1035549887608336,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,
86,590,4.0,4.246197442008733,4.0,4.0,4.5,,4.0,,4.0,,4.5,,4.0,,3.0,,4.0,,,,,
116,160,4.0,4.128205085165806,3.5,4.5,3.5,1.0,5.0,3.5,4.5,,4.0,,4.0,,4.5,,3.0,,2.0,,3.0,
129,110,4.0,3.766856286585439,4.0,3.5,3.5,3.5,3.5,,4.0,,3.5,,4.0,,3.5,,3.5,,3.5,,3.5,
133,471,4.0,3.228314754294787,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,,3.0,,4.0,,3.0,,4.0,,3.0,
136,161,4.0,4.280256001037169,5.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0
171,260,4.0,3.267696651011542,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,,5.0,,4.0,
174,350,4.0,3.3852757408781966,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,1.0,5.0,3.0,5.0,3.0,4.0,3.0
182,441,4.0,3.1481640532035184,5.0,4.5,4.5,5.0,4.0,1.5,3.0,4.5,5.0,2.5,4.0,3.0,3.5,3.0,3.5,3.5,3.5,3.5,3.5,4.0
186,541,4.0,3.942310603747576,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,5.0,,5.0,
193,527,4.0,2.0929102737616487,5.0,2.0,2.0,,3.5,,3.0,,3.5,,4.0,,2.0,,,,,,,
226,69,4.0,3.9185963507386994,4.5,3.0,3.5,5.0,4.0,2.0,2.0,3.5,4.5,3.5,2.5,4.5,4.0,4.0,4.0,2.5,2.5,4.5,4.0,3.0
262,497,4.0,2.3375285900469773,2.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,
273,296,4.0,4.006602729610701,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,,5.0,,5.0,,4.0,
275,318,4.0,3.4126172457872443,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0
277,260,4.0,2.249700377499501,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,,,
282,111,4.0,3.115464320443276,4.0,4.0,4.5,4.5,4.5,4.0,3.5,3.5,3.5,4.5,4.0,4.5,3.5,,4.5,,4.0,,4.0,
305,47,4.0,3.264877952146443,4.5,4.5,5.0,5.0,1.0,3.0,2.5,5.0,3.0,5.0,4.5,4.0,4.0,3.0,5.0,,4.0,,2.5,
313,196,4.0,2.8915897811456386,3.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,,5.0,,2.0,
339,150,4.0,3.750735941435064,4.5,4.5,4.0,4.5,4.0,4.0,4.0,4.0,5.0,,2.5,,4.0,,4.0,,5.0,,4.0,
359,590,4.0,3.838560866297979,2.5,4.0,4.0,2.5,2.5,3.5,2.0,,4.0,,3.0,,4.5,,3.5,,3.5,,4.5,
372,541,4.0,2.685097293301632,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0
395,519,4.0,2.9392162851764936,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,,3.0,,3.0,
436,318,4.0,2.5915955842310576,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,,1.0,
448,223,4.0,3.6150519732621422,5.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.5,3.5,4.0,4.0,5.0,4.0,4.0,4.0,3.5,3.0,3.0
464,480,4.0,4.386051025798134,4.5,5.0,5.0,5.0,2.5,4.0,4.5,4.5,5.0,3.0,5.0,4.0,2.5,,5.0,,4.0,,4.0,
530,349,4.0,2.6974986653099164,4.0,3.0,5.0,4.0,5.0,,4.0,,3.0,,4.0,,4.0,,3.0,,3.0,,4.0,
555,231,4.0,2.7478122756628074,3.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0
559,364,4.0,3.1863303787020305,4.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0
569,185,4.0,3.4792225028403694,5.0,3.0,3.0,4.0,3.0,5.0,5.0,,3.0,,3.0,,4.0,,4.0,,5.0,,4.0,
574,150,4.0,4.193387676224554,5.0,5.0,4.0,3.0,5.0,4.0,3.0,,5.0,,5.0,,5.0,,4.0,,3.0,,4.0,
591,223,4.0,3.305319369902531,5.0,,4.0,,,,,,,,,,,,,,,,,
602,204,4.0,2.872006590088232,3.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0
21,356,4.5,3.42165941632685,3.5,3.0,3.5,3.5,5.0,1.0,4.0,3.0,2.0,5.0,4.0,2.5,3.5,,3.0,,3.0,,2.5,
66,590,4.5,4.4583238302606025,4.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.5,4.5,2.5,,3.0,,3.0,
68,10,4.5,3.1827290557367705,2.0,1.5,5.0,4.0,3.0,2.0,4.5,3.5,3.0,4.0,3.5,3.0,3.0,1.0,4.0,3.0,3.5,3.0,2.0,4.5
72,457,4.5,2.5439389500213183,4.0,4.0,4.5,4.5,4.5,4.5,3.5,4.5,4.0,,4.0,,4.5,,5.0,,3.5,,4.5,
76,296,4.5,1.81305850064942,0.5,0.5,3.0,0.5,4.0,3.0,3.5,3.5,0.5,0.5,0.5,,1.0,,2.0,,3.5,,3.0,
98,593,4.5,3.6575558263643417,5.0,4.5,4.5,,3.0,,,,,,,,,,,,,,,
100,168,4.5,3.963522229432805,3.5,1.0,4.0,3.5,1.0,4.0,4.0,4.5,4.0,4.5,3.0,4.5,4.0,,4.0,,4.0,,3.5,
144,593,4.5,3.4431518046010483,4.0,4.0,4.0,4.5,3.5,3.5,3.0,3.0,4.0,4.5,3.0,4.0,3.0,4.5,4.5,3.0,4.5,3.0,3.0,
178,296,4.5,3.838940558550098,4.0,4.0,5.0,4.5,4.0,4.5,4.5,4.5,5.0,4.0,4.5,4.5,4.0,,3.0,,3.5,,4.5,
180,260,4.5,1.808508408379013,3.0,,,,,,,,,,,,,,,,,,,
187,541,4.5,2.496306574679867,4.0,4.0,4.5,4.0,4.0,4.5,1.0,4.0,3.0,3.0,4.5,4.5,4.5,1.0,2.0,,4.0,,1.0,
220,364,4.5,4.009091231540793,4.5,4.5,5.0,5.0,4.0,5.0,3.5,3.0,4.0,5.0,5.0,4.0,5.0,,4.5,,2.0,,4.0,
228,260,4.5,2.2261587931060576,4.0,4.5,3.0,,4.0,,4.5,,,,,,,,,,,,,
241,593,4.5,3.8267452719126775,3.5,4.0,4.0,4.0,4.5,,4.0,,3.5,,5.0,,,,,,,,,
247,480,4.5,3.687287174833216,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,,4.0,,4.5,,3.5,,3.0,
249,111,4.5,4.005810215061987,4.5,4.0,3.5,3.5,5.0,4.0,3.0,3.5,4.5,4.0,3.5,4.0,4.0,3.0,3.5,2.5,3.0,5.0,4.0,3.5
254,1,4.5,3.93848611661748,4.0,4.0,4.5,4.0,2.0,4.5,4.5,4.5,5.0,2.0,2.5,,5.0,,4.0,,4.0,,4.0,
307,553,4.5,2.096477522661217,1.5,4.5,3.5,4.5,4.5,2.5,4.0,4.0,3.0,4.0,2.5,3.0,2.0,3.5,3.5,2.0,4.0,3.0,1.5,4.5
318,296,4.5,3.423439011379715,4.0,3.5,3.5,3.0,4.5,3.0,3.0,3.5,3.5,4.0,4.0,3.5,4.0,,3.5,,4.5,,4.5,
332,318,4.5,2.856807540396662,4.0,4.0,3.5,3.5,4.0,4.0,2.5,3.5,4.0,4.0,4.0,4.0,4.0,,4.5,,3.5,,2.0,
352,541,4.5,3.1806752460519414,5.0,5.0,4.0,5.0,4.0,,5.0,,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,
370,50,4.5,3.2402826263506443,1.5,3.5,3.5,3.5,3.5,3.5,3.5,,5.0,,4.0,,3.5,,4.0,,3.5,,4.5,
376,292,4.5,3.4919087251506533,3.5,4.5,3.5,3.5,3.5,5.0,2.0,3.5,2.0,5.0,4.5,,4.0,,3.5,,4.0,,4.5,
396,318,4.5,2.770536003273707,5.0,5.0,0.5,2.0,2.0,4.0,4.0,3.0,3.0,,,,,,,,,,,
400,541,4.5,3.107375680425702,5.0,5.0,4.5,5.0,5.0,,5.0,,5.0,,5.0,,,,,,,,,
428,253,4.5,2.6470856634994115,3.5,3.0,2.0,3.0,3.5,2.0,2.0,2.5,2.5,3.5,3.0,2.0,2.5,1.5,1.0,2.5,2.0,2.5,3.0,1.0
464,527,4.5,2.9603785919728987,4.5,4.5,5.0,4.0,4.0,5.0,5.0,3.0,1.5,5.0,4.0,4.0,2.5,,5.0,,4.0,,4.5,
480,589,4.5,2.8990860139774552,2.5,3.5,1.0,3.0,3.0,1.0,4.0,2.5,3.0,5.0,2.0,3.0,4.0,2.5,4.0,4.5,3.0,2.0,3.0,2.5
489,110,4.5,3.4187663380098634,0.5,3.0,4.0,4.5,2.0,2.5,2.5,2.5,0.5,4.5,4.0,1.5,1.5,3.0,4.0,3.5,3.5,1.5,3.5,2.0
495,104,4.5,3.1278598731292897,3.0,4.5,4.0,4.5,4.5,4.0,3.5,3.5,4.5,4.0,4.0,3.0,4.0,,4.0,,4.0,,3.0,
511,356,4.5,3.6318741646678943,5.0,,5.0,,,,,,,,,,,,,,,,,
534,165,4.5,3.4798174799187334,4.0,4.0,4.0,3.5,4.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5,4.5,
585,111,4.5,3.906992281650912,5.0,5.0,5.0,,5.0,,3.5,,3.5,,4.5,,,,,,,,,
586,161,4.5,4.377340800643416,5.0,5.0,4.5,,3.5,,4.5,,4.0,,5.0,,4.5,,5.0,,2.5,,4.5,
1,527,5.0,2.7437150847613485,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,4.0,
14,47,5.0,3.4267381071169933,4.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,1.0,4.0,4.0,,2.0,,4.0,,2.0,
19,589,5.0,2.3681216009862265,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0
30,260,5.0,2.909773740943087,5.0,5.0,5.0,,3.5,,,,,,,,,,,,,,,
34,10,5.0,2.7436612316284643,3.0,3.0,4.0,3.5,0.5,0.5,0.5,1.0,4.0,,4.5,,3.5,,3.5,,1.0,,,
35,185,5.0,4.757027315877155,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,,3.0,,3.0,
46,266,5.0,3.929698050455432,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,,4.0,
84,223,5.0,3.3496839305667625,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0
108,509,5.0,3.630632960433353,4.0,4.0,2.0,2.0,3.0,,4.0,,4.0,,5.0,,,,,,,,,
115,296,5.0,3.406837336913896,2.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,,5.0,,4.0,,5.0,,4.0,
128,110,5.0,4.084851612414866,5.0,,5.0,,,,,,,,,,,,,,,,,
171,1,5.0,4.687858855317348,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,,3.0,,5.0,
171,296,5.0,4.449640959399902,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,,5.0,,4.0,
266,555,5.0,2.542614107080996,5.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,2.0
269,1,5.0,4.026514888869618,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,,,,,,,,,,,
276,480,5.0,4.968310569130499,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,,5.0,,5.0,,5.0,,5.0,
295,70,5.0,5.319381396316379,5.0,3.5,5.0,5.0,3.5,,5.0,,5.0,,,,,,,,,,,
304,110,5.0,3.594458743204146,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0
330,356,5.0,3.5610671794479805,3.5,3.0,4.0,4.5,3.0,3.5,4.0,3.0,3.5,0.5,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.5,3.5
348,111,5.0,4.098420138167847,5.0,5.0,5.0,,4.0,,5.0,,5.0,,5.0,,5.0,,4.5,,,,,
372,457,5.0,1.894762164748258,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0
373,296,5.0,2.818631288739523,4.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,5.0,1.0,5.0,3.0,1.0,4.0,2.0
379,356,5.0,2.7915099093902302,2.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,2.0,2.0,,3.0,
414,223,5.0,3.1558513989649466,3.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0
424,47,5.0,3.098212028941802,4.5,5.0,3.0,,4.0,,3.5,,2.5,,4.5,,5.0,,4.5,,2.0,,,
426,356,5.0,2.553189040745854,4.5,3.5,3.5,0.5,4.5,,3.5,,4.5,,3.5,,2.0,,5.0,,0.5,,5.0,
447,44,5.0,4.208853300480514,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,,4.0,,4.0,
515,260,5.0,3.055452718661732,5.0,4.5,5.0,,4.5,,5.0,,,,,,,,,,,,,
522,260,5.0,2.4425363469031978,3.0,3.0,4.5,4.5,4.0,4.0,3.0,4.5,2.5,3.0,1.0,,4.0,,5.0,,5.0,,4.5,
536,261,5.0,2.583623091533854,5.0,5.0,3.0,5.0,2.0,,5.0,,3.0,,2.0,,1.0,,5.0,,3.0,,5.0,
573,47,5.0,4.12484711330161,5.0,5.0,4.5,5.0,5.0,5.0,5.0,3.0,4.5,5.0,3.0,4.5,3.5,5.0,4.5,1.5,1.5,,5.0,
584,47,5.0,3.639144269228356,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0
602,337,5.0,2.613930702610757,3.0,1.0,3.0,4.0,5.0,3.0,1.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0
603,175,5.0,2.909052796282483,1.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0
14,19,1.0,2.776735179551649,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,,2.0,,5.0,,3.0,
58,19,1.0,3.559456864271815,4.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
58,344,1.0,2.9088024134270043,4.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0
